glass,13,1.0,0.1,62.38095238095238,66.66666666666666
glass,12,1.0,0.1,62.22222222222222,66.66666666666666
glass,18,1.0,0.1,60.71428571428571,66.66666666666666
glass,15,1.0,0.1,49.43310657596371,57.14285714285714
glass,20,1.0,0.1,46.65532879818594,52.38095238095239
glass,16,1.0,0.1,60.71428571428571,66.66666666666666
glass,19,1.0,0.1,70.98839535814326,76.19047619047619
fire,2,0.1,0.1,0.07022932616297503,0.025980614641473956
glass,17,1.0,0.1,60.71428571428571,66.66666666666666
fire,2,0.1,0.5,5.588918035624248,286.1501901709491
fire,2,0.1,1,7.474384432379679,581.4127357582145
fire,2,0.1,0.25,1.924411651495809,22.44320651137298
fire,2,0.1,4,8.116491581854017,711.6171843932566
fire,2,0.25,0.5,3.310968199917867,126.7835712115202
fire,2,0.1,8,8.148755065113557,718.563324389435
fire,2,0.25,1,5.292812563805151,336.2723593683315
fire,2,0.25,2,5.869740492805238,412.92390463355196
fire,2,0.1,2,7.987483815515282,684.227726036775
fire,2,0.25,0.1,0.0009273970843661829,1.13356969798009e-05
fire,2,0.25,0.25,0.44222991404681894,0.9411069080543897
fire,2,0.5,0.25,0.04036800082021224,0.007469685299372122
fire,2,0.25,4,6.015715528219066,433.5159086238559
fire,2,0.25,8,6.052237260793671,438.74740793337776
fire,2,0.5,2,5.699890465196569,389.8150844714135
fire,2,0.5,1,4.520919164889894,259.4769383877186
fire,2,0.5,0.5,1.6026050522056068,32.191402305116455
fire,2,0.5,0.1,4.275505625649934e-07,4.423729238205724e-12
fire,2,0.5,8,6.091082424448735,437.634810032726
fire,2,1.0,0.5,0.2091018273804128,0.35890482779160654
fire,2,0.5,4,6.012585700638681,427.8223508716944
fire,2,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,2,1.0,0.25,0.0033287150784519107,0.00024262522327850902
fire,2,1.0,1,2.7419797606169825,112.35101708038137
fire,2,2.0,0.25,0.0033001325202006607,0.00024261895602197673
fire,2,1.0,4,5.792033950837645,410.3512029338817
fire,2,1.0,2,5.028074582190899,327.1578858323008
fire,2,1.0,8,5.98850443943035,433.0188714873989
fire,2,2.0,0.5,0.020254768710966157,0.005366583234695526
fire,2,2.0,1,0.5311851256170694,3.6957652710620903
fire,2,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,2,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,2,2.0,2,3.371681035394987,174.748282407887
fire,2,2.0,4,5.26379099625046,357.1527343971059
fire,2,4.0,1,0.0355322814854132,0.0186762299812885
fire,2,2.0,8,5.85365405784836,418.7868706156147
fire,2,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,2,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,2,4.0,4,3.68166255288844,209.2467803777655
fire,2,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,2,4.0,8,5.3696763649027375,370.7686588233023
fire,2,4.0,2,0.8146387674602685,10.113090593268016
fire,2,10.0,2,0.03932014396915275,0.02439533336131221
fire,2,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,2,10.0,1,0.03492835984993747,0.018672138410703736
fire,3,0.1,1,8.51128936873579,748.2438470114943
fire,2,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,2,10.0,4,0.3554254108269981,1.7441574256378203
fire,2,10.0,8,3.0350358529798136,152.35882720077643
fire,3,0.1,0.5,6.998004077396816,480.621423237086
fire,3,0.1,0.1,0.07186375212834346,0.025894000760814162
fire,3,0.1,4,8.955783038971147,839.2873714445365
fire,3,0.1,0.25,2.78383569196568,55.272974495140616
fire,3,0.25,0.25,0.6115454287986765,2.017097217423513
fire,3,0.1,2,8.868875102619109,821.0193707260014
fire,3,0.25,0.5,5.567990395991811,287.309094731343
fire,3,0.1,8,8.977339695429169,843.8541388766133
fire,3,0.25,0.1,0.0008890127362235253,1.0170191225153666e-05
fire,3,0.25,1,9.221066300050593,780.6448497015091
fire,3,0.5,0.25,0.04291878092457446,0.009748953850845626
fire,3,0.25,2,10.323139028195278,966.9976685079231
fire,3,0.25,4,10.599343733124668,1017.1620735025435
fire,3,0.5,0.5,2.5076600484646483,58.83177649625468
fire,3,0.25,8,10.66823243262023,1029.8977869435596
fire,3,0.5,4,9.592807367486206,917.9620677861722
fire,3,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,3,0.5,2,9.13748829974024,836.0011778600348
fire,3,0.5,1,7.341906224874871,545.2844017110119
fire,3,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,3,0.5,8,9.705502475933567,938.838823211898
fire,3,1.0,0.25,0.0033278790779172453,0.00024262866712073715
fire,3,1.0,4,9.610871170225526,876.2992888731724
fire,3,1.0,1,4.362405874584351,200.62943717006613
fire,3,1.0,0.5,0.2968206225744084,0.7054450021841062
fire,3,1.0,2,8.272396037039051,675.5058423850743
fire,3,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,3,1.0,8,9.947154412292216,930.6869034436913
fire,3,2.0,2,5.378080897905856,311.88926432811996
fire,3,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,3,2.0,0.5,0.020288184156387543,0.0053667347978560995
fire,3,2.0,1,0.8315614446047186,6.9526437389907025
fire,3,2.0,4,8.652621807830114,733.6297102819176
fire,3,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,3,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,3,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,3,4.0,1,0.03586512304462477,0.01868084577731722
fire,3,2.0,8,9.707667815014725,892.3558687990812
fire,3,4.0,4,5.879547302843369,374.13562617155947
fire,3,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,3,4.0,2,1.3135538772174395,18.678590258722984
fire,3,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,3,10.0,1,0.03492835984993747,0.018672138410703736
fire,3,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,3,4.0,8,8.824906661993959,760.3522464379236
fire,3,10.0,2,0.03932835893164028,0.02439533686564483
fire,3,10.0,8,4.803687746324358,260.984134714014
fire,3,10.0,4,0.5779196794450562,3.3878390133312646
fire,4,0.1,0.1,0.07563018338471737,0.026855243121184168
fire,4,0.1,4,10.788408342132218,1092.8179351666574
fire,4,0.1,0.5,8.817704501601705,703.4424651990399
fire,4,0.1,0.25,3.673967164245744,91.78919628500906
fire,4,0.1,2,10.704497089815462,1074.5605322846848
fire,4,0.1,1,10.355709889167633,1000.5381050502693
fire,4,0.1,8,10.809175056179548,1097.3637959366088
fire,4,0.25,0.1,0.0008890145941140132,1.0170218748588778e-05
fire,4,0.25,1,9.723704783643152,906.3297555597288
fire,4,0.25,4,10.766170662334456,1103.262635938378
fire,4,0.25,0.5,6.3968767838609395,377.56439003932184
fire,4,0.25,0.25,0.713670077998721,2.6662843282213715
fire,4,0.25,2,10.565326157620243,1063.9697600444406
fire,4,0.25,8,10.815672393280607,1113.0469180714547
fire,4,0.5,0.25,0.043183848292123635,0.009875973203263482
fire,4,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,4,0.5,2,11.319970253764309,1050.1569534896512
fire,4,0.5,0.5,2.7835347208796097,66.85045584054575
fire,4,0.5,1,8.88287348217374,680.533416288385
fire,4,0.5,8,12.040088532557538,1173.8933571664577
fire,4,0.5,4,11.900497112268875,1149.2558343613405
fire,4,1.0,0.5,0.30118236413272204,0.7265812461854801
fire,4,1.0,0.25,0.0033278894824049867,0.0002426288840127707
fire,4,1.0,4,11.68682938184855,1095.3674239703707
fire,4,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,4,1.0,1,4.780776316519826,218.82115116656396
fire,4,1.0,2,10.049373507926356,836.9554763659338
fire,4,2.0,2,5.978262373051816,337.09193720333974
fire,4,1.0,8,12.069773553636542,1161.3250404920589
fire,4,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,4,2.0,0.5,0.020290096414473897,0.0053667565790039675
fire,4,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,4,2.0,1,0.8403186279634511,7.025460176622502
fire,4,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,4,2.0,8,11.800015130669895,1113.9267812073563
fire,4,2.0,4,10.528160240452978,908.0818317411865
fire,4,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,4,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,4,4.0,1,0.03588420079710355,0.018681295359875488
fire,4,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,4,4.0,4,6.621197387378063,405.08566900018735
fire,4,4.0,8,10.744184171361185,940.8631741822458
fire,4,4.0,2,1.318993847456524,18.506621829707637
fire,4,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,4,10.0,1,0.03492835984993747,0.018672138410703736
fire,4,10.0,8,5.0742370073768575,260.1929867864739
fire,4,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,4,10.0,2,0.03932884085115264,0.02439533794310191
fire,5,0.1,0.1,0.07657142978861403,0.027424404471227275
fire,4,10.0,4,0.5860024225863179,3.459049056058649
fire,5,0.1,0.5,11.340253803519767,881.7480365151276
fire,5,0.1,0.25,4.714728867636805,126.1522371000694
fire,5,0.1,1,13.09807120814786,1196.1614152148873
fire,5,0.1,2,13.472182420726602,1270.4266093002898
fire,5,0.25,0.25,0.8015348486122307,3.3430692895223912
fire,5,0.25,0.5,8.700045947552738,491.5962919022613
fire,5,0.1,4,13.561171680234983,1288.5220222489077
fire,5,0.1,8,13.583135334842737,1293.0142817639035
fire,5,0.25,4,16.074299450956946,1435.5497170249303
fire,5,0.25,1,14.323430875027643,1178.680828891369
fire,5,0.25,0.1,0.0008890148202225993,1.0170223507880375e-05
fire,5,0.25,2,15.739250346284628,1384.4789509527227
fire,5,0.5,0.5,3.124787835757752,75.96312569399676
fire,5,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,5,0.5,2,15.35621885484357,1293.6457617640083
fire,5,0.25,8,16.15667023375655,1448.245591925682
fire,5,0.5,0.25,0.0432170235587565,0.00988128146365608
fire,5,0.5,8,16.408983061009163,1438.0215441613175
fire,5,0.5,1,11.79902676466034,851.2779061051992
fire,5,0.5,4,16.20356962697051,1409.3105611194617
fire,5,1.0,4,15.649297506824759,1338.7787326366774
fire,5,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,5,1.0,0.25,0.003327889482405032,0.00024262888401277075
fire,5,1.0,0.5,0.30139689046692697,0.7271697021054324
fire,5,1.0,2,13.129874533860143,1024.2018620689578
fire,5,1.0,1,5.561156510867008,248.59528604594547
fire,5,2.0,0.5,0.02029009641447537,0.005366756579003972
fire,5,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,5,1.0,8,16.262428164501518,1420.1448310470942
fire,5,2.0,1,0.840881402595029,7.033976565839596
fire,5,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,5,2.0,4,13.699315047160043,1101.7008854798255
fire,5,2.0,2,7.096446470276053,384.16005103673143
fire,5,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,5,2.0,8,15.778530768159644,1358.2731180044243
fire,5,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,5,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,5,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,5,4.0,1,0.03588420079711319,0.01868129535987605
fire,5,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,5,4.0,4,7.933161571046643,462.1872076094908
fire,5,4.0,2,1.3198862988903153,18.536346899665105
fire,5,4.0,8,13.959570399241048,1137.6427667259131
fire,5,10.0,1,0.03492835984993747,0.018672138410703736
fire,5,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,5,10.0,2,0.03932884085115264,0.02439533794310191
fire,6,0.1,0.1,0.07929125730361934,0.030432774912738485
fire,6,0.1,0.5,11.399884882438306,966.9867626683557
fire,5,10.0,4,0.5860162455106669,3.459264780613574
fire,6,0.1,1,12.83886961091216,1249.8332703884385
fire,5,10.0,8,5.569205640456263,279.25359111544117
fire,6,0.1,2,13.128519832405544,1313.0965505266693
fire,6,0.1,0.25,5.0342998234268865,153.8727242603844
fire,6,0.25,0.5,9.156972378979894,548.7964784399549
fire,6,0.1,4,13.19655742782728,1328.327797407262
fire,6,0.25,0.25,0.8750096123434683,4.082850861751901
fire,6,0.1,8,13.213299237383659,1332.0981170114928
fire,6,0.25,0.1,0.0008890154625477816,1.017024334388441e-05
fire,6,0.25,2,15.407445951803034,1383.3932522128475
fire,6,0.25,1,14.260848696955016,1212.706896697941
fire,6,0.25,8,15.734212554355501,1433.831965221352
fire,6,0.25,4,15.670143670171042,1423.8786557127783
fire,6,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,6,0.5,0.25,0.04323937806601921,0.00988410607115311
fire,6,0.5,4,15.686325327443596,1406.100885217769
fire,6,0.5,0.5,3.2972436167902095,82.86420450095017
fire,6,0.5,8,15.840148646712018,1428.737022899143
fire,6,0.5,1,12.045629518032081,914.812720983007
fire,6,0.5,2,15.036209007834344,1312.3668455375291
fire,6,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,6,1.0,0.5,0.30160424173094846,0.7276371505548833
fire,6,1.0,0.25,0.0033278894824050474,0.00024262888401277075
fire,6,1.0,2,13.210722069246216,1077.1342537806495
fire,6,1.0,1,5.8533204219909285,271.02799376754865
fire,6,1.0,4,15.271899284422902,1350.2887729368983
fire,6,1.0,8,15.740779690767148,1415.58296957698
fire,6,2.0,2,7.434547005166285,418.6113463362795
fire,6,2.0,0.5,0.020290096414476447,0.005366756579003972
fire,6,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,6,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,6,2.0,1,0.841661847450054,7.041004411609354
fire,6,2.0,8,15.370372401435073,1366.1488986111374
fire,6,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,6,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,6,2.0,4,13.68730605143867,1146.6507475782178
fire,6,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,6,4.0,1,0.03588420079712263,0.018681295359876112
fire,6,4.0,4,8.27927825972488,502.53052934321164
fire,6,4.0,8,13.901326498552208,1178.2673560160263
fire,6,4.0,2,1.3214702621714136,18.56332927805996
fire,6,10.0,2,0.03932884085115264,0.02439533794310191
fire,6,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,6,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,6,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,6,10.0,1,0.03492835984993747,0.018672138410703736
fire,7,0.1,0.5,12.166237129371675,1043.9874705694558
fire,7,0.1,0.25,5.414059154356757,176.1867329429215
fire,7,0.1,4,14.417194000755241,1408.912730152725
fire,6,10.0,8,5.773526193033762,295.993916046873
fire,6,10.0,4,0.5860425680918516,3.4594658366562516
fire,7,0.1,0.1,0.08010675325018023,0.03073491551278752
fire,7,0.1,2,14.31944337142553,1392.7092369353538
fire,7,0.1,8,14.441472993019065,1412.9455087754257
fire,7,0.1,1,13.918462791794338,1326.7207696712255
fire,7,0.25,8,16.50430433502749,1470.0510778353378
fire,7,0.25,0.1,0.0008890155134369574,1.0170243292757186e-05
fire,7,0.25,0.5,9.654945045042215,591.5941703000058
fire,7,0.25,0.25,0.9292692527877662,4.692460296620396
fire,7,0.25,4,16.436029374136186,1460.4389220970886
fire,7,0.25,1,14.943987049366532,1257.2179366716448
fire,7,0.25,2,16.156531036320878,1421.4086016073318
fire,7,0.5,1,12.435672965726045,968.7671890107302
fire,7,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,7,0.5,0.25,0.04331199536500569,0.009899585018895847
fire,7,0.5,0.5,3.5053390159299203,89.36671470195108
fire,7,1.0,0.25,0.0033278894824051936,0.0002426288840127708
fire,7,0.5,2,15.128877089485746,1336.7451161854376
fire,7,0.5,4,15.686079061519555,1417.1901112403534
fire,7,0.5,8,15.815799192527312,1436.2354265349957
fire,7,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,7,1.0,0.5,0.3019873959571116,0.7280939718895818
fire,7,1.0,2,13.593173636751109,1124.412689128668
fire,7,1.0,1,6.169975951683564,291.5159325846613
fire,7,2.0,0.5,0.020290096414479958,0.005366756579003974
fire,7,1.0,4,15.438288623169388,1371.3243689817616
fire,7,1.0,8,15.860378581234842,1427.1972373270323
fire,7,2.0,2,7.801719579229571,450.25561311540133
fire,7,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,7,2.0,4,14.048517739162621,1188.2328700152989
fire,7,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,7,2.0,8,15.520632671082415,1384.773674706697
fire,7,2.0,1,0.8425922075103119,7.047281089455763
fire,7,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,7,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,7,4.0,1,0.03588420079714005,0.018681295359876185
fire,7,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,7,4.0,4,8.658226081466163,539.6160221124326
fire,7,10.0,1,0.03492835984993747,0.018672138410703736
fire,7,4.0,2,1.3230294067030743,18.58870882425079
fire,7,4.0,8,14.248904222009008,1216.7937962510425
fire,7,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,7,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,7,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,7,10.0,4,0.5860680245376445,3.4596631947145045
fire,8,0.1,0.1,0.08005476420622307,0.030708302663159333
fire,7,10.0,2,0.03932884085115264,0.02439533794310191
fire,8,0.1,0.5,13.253759306772544,1106.7871015332805
fire,8,0.1,0.25,5.609299282554303,188.8533106145867
fire,7,10.0,8,5.969425003932907,312.2152153740219
fire,8,0.1,2,16.565040102568133,1495.1354267908578
fire,8,0.1,1,15.870839309624388,1414.7173561292182
fire,8,0.1,4,16.740114860946754,1515.681534466702
fire,8,0.25,4,15.648847322560771,1460.0313987150707
fire,8,0.1,8,16.783957949560875,1520.8491804972136
fire,8,0.25,0.25,0.938094319257111,4.881321416224849
fire,8,0.25,0.5,9.71955351998261,625.5841754168293
fire,8,0.25,0.1,0.0008890155102296413,1.0170243202847905e-05
fire,8,0.25,1,14.48382415982091,1279.7158802564995
fire,8,0.5,1,12.841904568695757,1031.9044924081259
fire,8,0.5,0.25,0.04331291649420527,0.009899287704335827
fire,8,0.25,8,15.69961311155554,1468.2659259148488
fire,8,0.25,2,15.438482407963358,1426.3035405541123
fire,8,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,8,0.5,0.5,3.5982642785714964,93.74083543936928
fire,8,0.5,2,15.317550735136791,1396.5170457195718
fire,8,0.5,8,15.906644772151918,1491.4923146031683
fire,8,0.5,4,15.796915877220165,1473.4157932374474
fire,8,1.0,0.25,0.003327889482405194,0.0002426288840127708
fire,8,1.0,8,16.653260700216812,1507.3876077406562
fire,8,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,8,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,8,1.0,0.5,0.30206313368307486,0.7282795521965388
fire,8,1.0,4,16.224099241913702,1450.134809049001
fire,8,1.0,1,6.442132784598509,311.68863523639806
fire,8,1.0,2,14.403099487556327,1198.74289715867
fire,8,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,8,2.0,0.5,0.020290096414479927,0.005366756579003974
fire,8,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,8,2.0,4,14.91665067127381,1266.1260212342481
fire,8,2.0,1,0.8431469392020667,7.052262382793438
fire,8,2.0,2,8.222194072371742,486.03943608097273
fire,8,2.0,8,16.315954040463186,1464.6138363913642
fire,8,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,8,4.0,1,0.0358842007971443,0.018681295359876192
fire,8,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,8,4.0,2,1.3246267077804588,18.61208935233596
fire,8,4.0,4,9.16028580184996,584.7155712166127
fire,8,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,8,4.0,8,15.143813303233651,1296.2814503469908
fire,8,10.0,2,0.03932884085115264,0.02439533794310191
fire,9,0.1,0.1,0.07990056841753763,0.030612429256686398
fire,8,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,8,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,9,0.1,0.5,13.864657699674245,1089.188876684327
fire,8,10.0,1,0.03492835984993747,0.018672138410703736
fire,8,10.0,4,0.5860979141840827,3.459848729344086
fire,9,0.1,2,17.7378647647831,1453.1124314966673
fire,8,10.0,8,6.258745798653291,330.94867874010885
fire,9,0.1,0.25,5.822725521991104,194.4113324631452
fire,9,0.1,1,16.929791452909665,1377.1693002105724
fire,9,0.1,4,17.941200761798616,1472.4471308395282
fire,9,0.25,0.1,0.0008890155102324263,1.0170243202849458e-05
fire,9,0.25,0.5,10.139972594249778,663.6057428976859
fire,9,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,9,0.1,8,17.997282044543383,1477.3022353250935
fire,9,0.25,1,15.168391807026268,1324.8942976521569
fire,9,0.25,2,16.23099721657054,1470.7169624787653
fire,9,0.25,0.25,0.9481457292591715,5.052536186235326
fire,9,0.25,8,16.5632825494325,1512.866279097408
fire,9,0.25,4,16.497628256943273,1504.5740123738353
fire,9,0.5,0.25,0.043314961244337674,0.009899648964424454
fire,9,0.5,0.5,3.71640706979982,98.92091119638681
fire,9,0.5,2,16.63535592985856,1478.9658827294822
fire,9,0.5,1,13.669437582048284,1096.8525402326022
fire,9,0.5,4,17.283370996454792,1564.0051217603607
fire,9,1.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,9,1.0,0.25,0.003327889482405194,0.0002426288840127708
fire,9,0.5,8,17.437543155194177,1584.4758853125684
fire,9,1.0,2,15.105372963262383,1261.641466858983
fire,9,1.0,0.5,0.30216222082219735,0.7285070348656421
fire,9,1.0,8,17.540598390872407,1572.6759055127086
fire,9,1.0,4,17.091997823837797,1514.4517979368136
fire,9,2.0,0.25,0.0033001325202006433,0.00024261895602197673
fire,9,2.0,4,15.643108554900198,1328.8082440199814
fire,9,1.0,1,6.720857260680232,333.19590046791797
fire,9,2.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,9,2.0,1,0.8438424075031512,7.057918862239903
fire,9,2.0,0.5,0.020290096414479996,0.005366756579003974
fire,9,2.0,2,8.590789478837587,520.5153691027227
fire,9,2.0,8,17.208983573623698,1529.0916306649808
fire,9,4.0,0.5,0.02011093817617852,0.005366473176525404
fire,9,4.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,9,4.0,0.25,0.003300132520200451,0.00024261895602197673
fire,9,4.0,4,9.565638766974777,625.4305305668908
fire,9,4.0,1,0.03588420079714976,0.018681295359876247
fire,9,4.0,2,1.3264311925321761,18.63786893673567
fire,9,10.0,0.1,4.163845048225758e-07,4.421089422744084e-12
fire,9,10.0,2,0.03932884085115264,0.02439533794310191
fire,9,10.0,0.25,0.003300132520200451,0.00024261895602197673
fire,9,4.0,8,15.882647926474217,1358.8721179621539
fire,9,10.0,0.5,0.020110938176177397,0.005366473176525404
fire,9,10.0,1,0.03492835984993747,0.018672138410703736
fire,10,0.1,0.25,5.856141611509491,201.43217425263842
fire,9,10.0,4,0.5861305676776499,3.460049573984537
fire,10,0.1,0.5,13.547886858627576,1113.8679645962861
fire,10,0.1,0.1,0.0799168689915598,0.03062519896591606
fire,9,10.0,8,6.50553431704212,349.3052731290264
fire,10,0.1,1,16.226016001485352,1385.2247344377658
fire,10,0.1,2,16.979155359946134,1451.898997644317
fire,10,0.1,4,17.16358646547697,1468.4178775422401
fire,10,0.25,0.5,10.521132514835426,704.3679472595513
fire,10,0.1,8,17.209388618525946,1472.5350074331977
fire,10,0.25,2,17.13389899431288,1528.6991936881439
fire,10,0.25,0.25,0.9551099522824404,5.159208189289952
fire,10,0.25,0.1,0.00088901551023259,1.0170243202849475e-05
fire,10,0.5,2,16.163106397338392,1484.7244043378084
fire,10,0.25,8,17.49885956710651,1571.3100139283522
fire,10,0.25,1,15.874304048395848,1381.291382619671
fire,10,0.5,0.1,4.2729645490203013e-07,4.423601070619317e-12
fire,10,0.25,4,17.427215777376844,1562.927465004198
